NCC.GSE153884.Mus_Musculus.CTCF.b2	78	78
OPC.GSE157666.Mus_Musculus.H3K27ac.b1	51	51
OPC.GSE157666.Mus_Musculus.H3K27ac.b2	51	51
OPC.GSE157666.Mus_Musculus.H3K27ac.b3	51	51
BMDM_24hIL4.GSE159629.Mus_Musculus.H3K4me3.b1	42	42
BMDM_24hIL4.GSE159629.Mus_Musculus.H3K4me3.b2	42	42
BMDM_Basal.GSE159629.Mus_Musculus.H3K4me3.b1	42	42
BMDM_Basal.GSE159629.Mus_Musculus.H3K4me3.b2	42	42
E105_Whole_Brain.GSE160656.Mus_Musculus.H3K27ac.b1	101	101
E105_Whole_Brain.GSE160656.Mus_Musculus.H3K27ac.b2	101	101
E14_mESC_AntNPC.GSE160656.Mus_Musculus.H3K27ac.b1	151	151
E14_mESC_AntNPC.GSE160656.Mus_Musculus.H3K27ac.b2	92	92
E14_mESC_AntNPC.GSE160656.Mus_Musculus.H3K4me3.b1	61	61
E14_mESC_EEDko.GSE160656.Mus_Musculus.H3K4me3.b1	76	76
E14_mESC_EEDko.GSE160656.Mus_Musculus.H3K4me3.b2	76	76
E14_mESC_RINGko_fl.GSE160656.Mus_Musculus.H3K4me3.b1	76	76
E14_mESC_RINGko_fl.GSE160656.Mus_Musculus.H3K4me3.b2	76	76
E14_mESC_WT.GSE160656.Mus_Musculus.H3K27me3.b1	76	76
E14_mESC_WT.GSE160656.Mus_Musculus.H3K27me3.b2	75	75
E14_mESC_WT.GSE160656.Mus_Musculus.H3K4me3.b1	76	76
E14_mESC_WT.GSE160656.Mus_Musculus.H3K4me3.b2	76	76
3134_siCTRL_1hr_Dex.GSE162617.Mus_Musculus.GR.b1	151	151
3134_siNIPBL_1hr_Dex.GSE162617.Mus_Musculus.GR.b1	151	151
3134_WT.GSE162617.Mus_Musculus.GR.b1	151	151
mOPC_Ctrl.GSE166177.Mus_Musculus.H3K27ac.b1	51	51
mOPC_Ctrl.GSE166177.Mus_Musculus.H3K27ac.b2	51	51
mOPC_Ctrl.GSE166177.Mus_Musculus.H3K27ac.b3	51	51
mOPC_IFN.GSE166177.Mus_Musculus.H3K27ac.b1	51	51
mOPC_IFN.GSE166177.Mus_Musculus.H3K27ac.b2	51	51
mOPC_IFN.GSE166177.Mus_Musculus.H3K27ac.b3	51	51
3T3_Norm.GSE178344.Mus_Musculus.SMC1A.b1	38	38
3T3_TCF1.GSE178344.Mus_Musculus.SMC1A.b1	38	38
Tconv.GSE189442.Mus_Musculus.H3K27ac.b1	41	41
Tconv.GSE189442.Mus_Musculus.H3K27ac.b2	41	41
Tconv.GSE189442.Mus_Musculus.IgG.b1	41	41
Treg.GSE189442.Mus_Musculus.H3K27ac.b1	41	41
Treg.GSE189442.Mus_Musculus.H3K27ac.b2	41	41
Treg.GSE189442.Mus_Musculus.FoxP3.b1	41	41
Treg.GSE189442.Mus_Musculus.FoxP3.b2	41	41
Treg.GSE189442.Mus_Musculus.YY1.b1	41	41
Treg.GSE189442.Mus_Musculus.YY1.b2	41	41
Treg.GSE189442.Mus_Musculus.IgG.b1	41	41
Treg_KOGFP.GSE189442.Mus_Musculus.H3K27ac.b1	42	42
Treg_KOGFP.GSE189442.Mus_Musculus.H3K27ac.b2	42	42
Treg_WTGFP.GSE189442.Mus_Musculus.H3K27ac.b1	42	42
Treg_WTGFP.GSE189442.Mus_Musculus.H3K27ac.b2	42	42
3T3.GSE192387.Mus_Musculus.BATF.b1	37	37
3T3.GSE192387.Mus_Musculus.CTCF.b1	37	37
3T3_Irf4.GSE192387.Mus_Musculus.BATF.b1	37	37
3T3_Irf4_Runx3_Tbet.GSE192387.Mus_Musculus.BATF.b1	37	37
P14_CD8.GSE192387.Mus_Musculus.BATF.b1	37	37
P14_CD8.GSE192387.Mus_Musculus.CTCF.b1	37	37
MEF_B6_0m.GSE193079.Mus_Musculus.H3K27ac.b1	74	74
MEF_B6_0m.GSE193079.Mus_Musculus.H3K27ac.b2	74	74
MEF_B6_0m.GSE193079.Mus_Musculus.H3K27ac.b3	74	74
MEF_B6_90m.GSE193079.Mus_Musculus.H3K27ac.b1	74	74
MEF_B6_90m.GSE193079.Mus_Musculus.H3K27ac.b2	74	74
MEF_B6_90m.GSE193079.Mus_Musculus.H3K27ac.b3	74	74
mES.GSE80820.Mus_Musculus.SMC1A.b1	76	76
mES.GSE80820.Mus_Musculus.SMC1A.b2	76	76
mES.GSE80820.Mus_Musculus.Oct4.b1	76	76
mES.GSE80820.Mus_Musculus.Oct4.b2	76	76
mES_10m.GSE80820.Mus_Musculus.SMC1A.b1	76	76
mES_1m.GSE80820.Mus_Musculus.SMC1A.b1	76	76
mES_5m.GSE80820.Mus_Musculus.SMC1A.b1	76	76
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b1	50	50
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b2	50	50
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b3	50	50
mESC_TR.GSE99519.Mus_Musculus.H3K27ac.b1	50	50
mESC_TR.GSE99519.Mus_Musculus.H3K27ac.b2	50	50
mESC_UT.GSE99519.Mus_Musculus.H3K27ac.b1	50	50
mESC_UT.GSE99519.Mus_Musculus.H3K27ac.b2	50	50
mESC_UT.GSE99519.Mus_Musculus.H3K27ac.b3	50	50
mESC_WO.GSE99519.Mus_Musculus.H3K27ac.b1	50	50
mESC_WO.GSE99519.Mus_Musculus.H3K27ac.b2	50	50
mESC_WO.GSE99519.Mus_Musculus.H3K27ac.b3	50	50
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b1	50	50
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b2	50	50
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b3	50	50
