Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441837	SRR11442599	Homo_Sapiens	2	4	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441837	SRR11442600	Homo_Sapiens	2	5	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441837	SRR11442601	Homo_Sapiens	2	6	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441837	SRR11442602	Homo_Sapiens	2	7	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441837	SRR11442603	Homo_Sapiens	2	8	H3K27ac	MboI	Hippocampus
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441838	SRR11442604	Homo_Sapiens	1	1	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441838	SRR11442605	Homo_Sapiens	1	2	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441838	SRR11442606	Homo_Sapiens	1	3	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441838	SRR11442607	Homo_Sapiens	1	4	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441838	SRR11442608	Homo_Sapiens	1	5	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441838	SRR11442609	Homo_Sapiens	1	6	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441838	SRR11442610	Homo_Sapiens	1	7	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441838	SRR11442611	Homo_Sapiens	1	8	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441839	SRR11442612	Homo_Sapiens	2	1	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441839	SRR11442613	Homo_Sapiens	2	2	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441839	SRR11442614	Homo_Sapiens	2	3	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441839	SRR11442615	Homo_Sapiens	2	4	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441839	SRR11442616	Homo_Sapiens	2	5	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441839	SRR11442617	Homo_Sapiens	2	6	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441839	SRR11442618	Homo_Sapiens	2	7	H3K27ac	MboI	Parietal-Lobe
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441839	SRR11442619	Homo_Sapiens	2	8	H3K27ac	MboI	Parietal-Lobe
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441840	SRR11442620	Homo_Sapiens	1	1	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441840	SRR11442621	Homo_Sapiens	1	2	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441840	SRR11442622	Homo_Sapiens	1	3	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441840	SRR11442623	Homo_Sapiens	1	4	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441840	SRR11442624	Homo_Sapiens	1	5	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441840	SRR11442625	Homo_Sapiens	1	6	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441840	SRR11442626	Homo_Sapiens	1	7	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b1	GSE147672	GSM4441840	SRR11442627	Homo_Sapiens	1	8	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441841	SRR11442628	Homo_Sapiens	2	1	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441841	SRR11442629	Homo_Sapiens	2	2	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441841	SRR11442630	Homo_Sapiens	2	3	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441841	SRR11442631	Homo_Sapiens	2	4	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	GSE147672	GSM4441841	SRR11442632	Homo_Sapiens	2	5	H3K27ac	MboI	Superior-and-Middle-Temporal-Gyri
