Nonclassical_Monocyte_1800.phs001703v4p1.Homo_Sapiens.H3K27ac.b1	phs001703v4p1			Homo_Sapiens	1	1	H3K27ac	MboI	Nonclassical_Monocyte_1800
Nonclassical_Monocyte_1800.phs001703v4p1.Homo_Sapiens.H3K27ac.b1	phs001703v4p1			Homo_Sapiens	1	2	H3K27ac	MboI	Nonclassical_Monocyte_1800
Nonclassical_Monocyte_1800.phs001703v4p1.Homo_Sapiens.H3K27ac.b2	phs001703v4p1			Homo_Sapiens	2	1	H3K27ac	MboI	Nonclassical_Monocyte_1800
Nonclassical_Monocyte_1800.phs001703v4p1.Homo_Sapiens.H3K27ac.b2	phs001703v4p1			Homo_Sapiens	2	2	H3K27ac	MboI	Nonclassical_Monocyte_1800
Nonclassical_Monocyte_1800.phs001703v4p1.Homo_Sapiens.H3K27ac.b3	phs001703v4p1			Homo_Sapiens	3	1	H3K27ac	MboI	Nonclassical_Monocyte_1800
Nonclassical_Monocyte_1800.phs001703v4p1.Homo_Sapiens.H3K27ac.b4	phs001703v4p1			Homo_Sapiens	4	1	H3K27ac	MboI	Nonclassical_Monocyte_1800
Nonclassical_Monocyte_1814.phs001703v4p1.Homo_Sapiens.H3K27ac.b1	phs001703v4p1			Homo_Sapiens	1	1	H3K27ac	MboI	Nonclassical_Monocyte_1814
Nonclassical_Monocyte_1814.phs001703v4p1.Homo_Sapiens.H3K27ac.b1	phs001703v4p1			Homo_Sapiens	1	2	H3K27ac	MboI	Nonclassical_Monocyte_1814
Nonclassical_Monocyte_1814.phs001703v4p1.Homo_Sapiens.H3K27ac.b2	phs001703v4p1			Homo_Sapiens	2	1	H3K27ac	MboI	Nonclassical_Monocyte_1814
Nonclassical_Monocyte_1814.phs001703v4p1.Homo_Sapiens.H3K27ac.b3	phs001703v4p1			Homo_Sapiens	3	1	H3K27ac	MboI	Nonclassical_Monocyte_1814
Nonclassical_Monocyte_1814.phs001703v4p1.Homo_Sapiens.H3K27ac.b4	phs001703v4p1			Homo_Sapiens	4	1	H3K27ac	MboI	Nonclassical_Monocyte_1814
Nonclassical_Monocyte_1815.phs001703v4p1.Homo_Sapiens.H3K27ac.b1	phs001703v4p1			Homo_Sapiens	1	1	H3K27ac	MboI	Nonclassical_Monocyte_1815
Nonclassical_Monocyte_1815.phs001703v4p1.Homo_Sapiens.H3K27ac.b1	phs001703v4p1			Homo_Sapiens	1	2	H3K27ac	MboI	Nonclassical_Monocyte_1815
Nonclassical_Monocyte_1815.phs001703v4p1.Homo_Sapiens.H3K27ac.b2	phs001703v4p1			Homo_Sapiens	2	1	H3K27ac	MboI	Nonclassical_Monocyte_1815
Nonclassical_Monocyte_1815.phs001703v4p1.Homo_Sapiens.H3K27ac.b2	phs001703v4p1			Homo_Sapiens	2	2	H3K27ac	MboI	Nonclassical_Monocyte_1815
Nonclassical_Monocyte_1815.phs001703v4p1.Homo_Sapiens.H3K27ac.b3	phs001703v4p1			Homo_Sapiens	3	1	H3K27ac	MboI	Nonclassical_Monocyte_1815
Nonclassical_Monocyte_1815.phs001703v4p1.Homo_Sapiens.H3K27ac.b4	phs001703v4p1			Homo_Sapiens	4	1	H3K27ac	MboI	Nonclassical_Monocyte_1815
Nonclassical_Monocyte_1816.phs001703v4p1.Homo_Sapiens.H3K27ac.b1	phs001703v4p1			Homo_Sapiens	1	1	H3K27ac	MboI	Nonclassical_Monocyte_1816
Nonclassical_Monocyte_1816.phs001703v4p1.Homo_Sapiens.H3K27ac.b1	phs001703v4p1			Homo_Sapiens	1	2	H3K27ac	MboI	Nonclassical_Monocyte_1816
Nonclassical_Monocyte_1816.phs001703v4p1.Homo_Sapiens.H3K27ac.b2	phs001703v4p1			Homo_Sapiens	2	1	H3K27ac	MboI	Nonclassical_Monocyte_1816
Nonclassical_Monocyte_1816.phs001703v4p1.Homo_Sapiens.H3K27ac.b2	phs001703v4p1			Homo_Sapiens	2	2	H3K27ac	MboI	Nonclassical_Monocyte_1816
Nonclassical_Monocyte_1816.phs001703v4p1.Homo_Sapiens.H3K27ac.b3	phs001703v4p1			Homo_Sapiens	3	1	H3K27ac	MboI	Nonclassical_Monocyte_1816
Nonclassical_Monocyte_1816.phs001703v4p1.Homo_Sapiens.H3K27ac.b4	phs001703v4p1			Homo_Sapiens	4	1	H3K27ac	MboI	Nonclassical_Monocyte_1816
Nonclassical_Monocyte_1831.phs001703v4p1.Homo_Sapiens.H3K27ac.b1	phs001703v4p1			Homo_Sapiens	1	1	H3K27ac	MboI	Nonclassical_Monocyte_1831
Nonclassical_Monocyte_1831.phs001703v4p1.Homo_Sapiens.H3K27ac.b1	phs001703v4p1			Homo_Sapiens	1	2	H3K27ac	MboI	Nonclassical_Monocyte_1831
Nonclassical_Monocyte_1831.phs001703v4p1.Homo_Sapiens.H3K27ac.b2	phs001703v4p1			Homo_Sapiens	2	1	H3K27ac	MboI	Nonclassical_Monocyte_1831
Nonclassical_Monocyte_1831.phs001703v4p1.Homo_Sapiens.H3K27ac.b2	phs001703v4p1			Homo_Sapiens	2	2	H3K27ac	MboI	Nonclassical_Monocyte_1831
Nonclassical_Monocyte_1831.phs001703v4p1.Homo_Sapiens.H3K27ac.b3	phs001703v4p1			Homo_Sapiens	3	1	H3K27ac	MboI	Nonclassical_Monocyte_1831
Nonclassical_Monocyte_1831.phs001703v4p1.Homo_Sapiens.H3K27ac.b4	phs001703v4p1			Homo_Sapiens	4	1	H3K27ac	MboI	Nonclassical_Monocyte_1831
