SUCCS1-siCTRL.GSE180194.Homo_Sapiens.H3K27ac.b1	SRR15163185_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442614_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442613_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442618_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442616_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442617_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442612_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442619_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442615_1.fastq.gz
mES_IAA_6h.GSE145793.Mus_Musculus.H3K27ac.b2	SRR11117728_1.fastq.gz
DCM_8.GSE165303.Homo_Sapiens.H3K27ac.b1	SRR13505998_1.fastq.gz
LS513.GSE136629.Homo_Sapiens.H3K27ac.b1	SRR10043496_1.fastq.gz
H146.GSE151001.Homo_Sapiens.H3K27ac.b1	SRR11826685_1.fastq.gz
NF_8.GSE165303.Homo_Sapiens.H3K27ac.b1	SRR13505988_1.fastq.gz
IMR90-Proliferating.GSE100856.Homo_Sapiens.CTCF.b1	SRR5808478_1.fastq.gz
Treg.GSE101498.Homo_Sapiens.H3K27ac.b3	SRR5831507_1.fastq.gz
NOD_CD4_CD8.GSE141847.Mus_Musculus.H3K27ac.b1	SRR10669680_1.fastq.gz
mES.GSE115524.Mus_Musculus.Oct4.b1	SRR7990660_1.fastq.gz
MB157-GSI.GSE116869.Homo_Sapiens.SMC1A.b1	SRR7505569_1.fastq.gz
HCT116.GSE136629.Homo_Sapiens.H3K27ac.b1	SRR10043495_1.fastq.gz
A673_SA2r.GSE133227.Homo_Sapiens.H3K27ac.b3	SRR9590195_1.fastq.gz
mESC_RYBP_KO.GSE147919.Mus_Musculus.CTCF.b2	SRR11465551_1.fastq.gz
mES.GSE80820.Mus_Musculus.Oct4.b1	SRR3928687_1.fastq.gz
mES.GSE80820.Mus_Musculus.Oct4.b1	SRR3928688_1.fastq.gz
TC71_WT.GSE133227.Homo_Sapiens.H3K27ac.b1	SRR9590218_1.fastq.gz
BCBL1.GSE136090.Homo_Sapiens.H3K27ac.b1	SRR10008149_1.fastq.gz
BCBL1.GSE136090.Homo_Sapiens.H3K27ac.b1	SRR10008150_1.fastq.gz
RERFLCAI.GSE166232.Homo_Sapiens.H3K27ac.b1	SRR13637945_1.fastq.gz
NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1	SRR13505983_1.fastq.gz
NCC.GSE153884.Mus_Musculus.FGFR1.b1	SRR12158531_1.fastq.gz
Substantia-Nigra.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442516_1.fastq.gz
Substantia-Nigra.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442518_1.fastq.gz
Substantia-Nigra.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442519_1.fastq.gz
Substantia-Nigra.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442517_1.fastq.gz
E105_Whole_Brain.GSE160656.Mus_Musculus.H3K27ac.b2	SRR12965879_1.fastq.gz
MDA-MB-453-Abemaciclib.GSE157381.Homo_Sapiens.H3K27ac.b1	SRR12576439_1.fastq.gz
BL6_CD4_CD8.GSE141847.Mus_Musculus.H3K27ac.b1	SRR10669678_1.fastq.gz
HeLa-S3-shcontrol.GSE137849.Homo_Sapiens.CTCF.b1	SRR10163455_1.fastq.gz
PAEC-Control.GSE152900.Homo_Sapiens.H3K27ac.b1	SRR12071810_1.fastq.gz
mOPC_Ctrl.GSE166177.Mus_Musculus.H3K27ac.b2	SRR13631523_1.fastq.gz
Treg.GSE189442.Mus_Musculus.H3K27ac.b1	SRR17021167_1.fastq.gz
lgs000379.GSE116193.Homo_Sapiens.H3K27ac.b1	SRR7417508_1.fastq.gz
KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.H3K27ac.b1	SRR10354677_1.fastq.gz
KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.H3K27ac.b1	SRR10354678_1.fastq.gz
TKO_0H.GSE113339.Mus_Musculus.H3K27ac.b2	SRR8874673_1.fastq.gz
TKO_0H.GSE113339.Mus_Musculus.H3K27ac.b2	SRR8874674_1.fastq.gz
TT.GSE166232.Homo_Sapiens.H3K27ac.b1	SRR13637941_1.fastq.gz
TC71_WT.GSE133227.Homo_Sapiens.H3K27ac.b2	SRR9590219_1.fastq.gz
cbCD34+-HSPC-SJALL068279-D1.GSE165207.Homo_Sapiens.H3K27ac.b1	SRR13492040_1.fastq.gz
A673_SA2m1.GSE133227.Homo_Sapiens.CTCF.b1	SRR9590182_1.fastq.gz
Treg_MT.GSE112176.Mus_Musculus.H3K27ac.b2	SRR6876293_1.fastq.gz
mES_25m.GSE101498.Mus_Musculus.H3K27ac.b2	SRR5831481_1.fastq.gz
