std_sample_name	gse_id	gsm_id	srr_id	organism	bio_rep	tech_rep	antibody_target	restriction_enzyme	sample_name
3T3_TCF1.GSE178344.Mus_Musculus.SMC1A.b1	GSE178344	GSM5388161	SRR14850835	Mus_Musculus	1	1	SMC1A	MboI	3T3_TCF1
Treg.GSE189442.Mus_Musculus.H3K27ac.b1	GSE189442	GSM5701992	SRR17021167	Mus_Musculus	1	1	H3K27ac	MboI	Treg
Treg.GSE189442.Mus_Musculus.H3K27ac.b2	GSE189442	GSM5701993	SRR17021168	Mus_Musculus	2	1	H3K27ac	MboI	Treg
Tconv.GSE189442.Mus_Musculus.H3K27ac.b1	GSE189442	GSM5701994	SRR17021169	Mus_Musculus	1	1	H3K27ac	MboI	Tconv
Tconv.GSE189442.Mus_Musculus.H3K27ac.b2	GSE189442	GSM5701995	SRR17021170	Mus_Musculus	2	1	H3K27ac	MboI	Tconv
Treg_WTGFP.GSE189442.Mus_Musculus.H3K27ac.b1	GSE189442	GSM5701996	SRR17021171	Mus_Musculus	1	1	H3K27ac	MboI	Treg_WTGFP
Treg_WTGFP.GSE189442.Mus_Musculus.H3K27ac.b2	GSE189442	GSM5701997	SRR17021172	Mus_Musculus	2	1	H3K27ac	MboI	Treg_WTGFP
Treg_KOGFP.GSE189442.Mus_Musculus.H3K27ac.b1	GSE189442	GSM5701998	SRR17021173	Mus_Musculus	1	1	H3K27ac	MboI	Treg_KOGFP
Treg_KOGFP.GSE189442.Mus_Musculus.H3K27ac.b2	GSE189442	GSM5701999	SRR17021174	Mus_Musculus	2	1	H3K27ac	MboI	Treg_KOGFP
Treg.GSE189442.Mus_Musculus.FoxP3.b1	GSE189442	GSM5702000	SRR17021175	Mus_Musculus	1	1	FoxP3	MboI	Treg
Treg.GSE189442.Mus_Musculus.FoxP3.b2	GSE189442	GSM5702001	SRR17021176	Mus_Musculus	2	1	FoxP3	MboI	Treg
Treg.GSE189442.Mus_Musculus.YY1.b1	GSE189442	GSM5702002	SRR17021177	Mus_Musculus	1	1	YY1	MboI	Treg
Treg.GSE189442.Mus_Musculus.YY1.b2	GSE189442	GSM5702003	SRR17021178	Mus_Musculus	2	1	YY1	MboI	Treg
Treg.GSE189442.Mus_Musculus.IgG.b1	GSE189442	GSM5702004	SRR17021179	Mus_Musculus	1	1	IgG	MboI	Treg
Tconv.GSE189442.Mus_Musculus.IgG.b1	GSE189442	GSM5702005	SRR17021180	Mus_Musculus	1	1	IgG	MboI	Tconv
P14_CD8.GSE192387.Mus_Musculus.BATF.b1	GSE192387	GSM5746143	SRR17296605	Mus_Musculus	1	1	BATF	MboI	P14_CD8
P14_CD8.GSE192387.Mus_Musculus.CTCF.b1	GSE192387	GSM5746144	SRR17296606	Mus_Musculus	1	1	CTCF	MboI	P14_CD8
3T3.GSE192387.Mus_Musculus.BATF.b1	GSE192387	GSM5746145	SRR17296607	Mus_Musculus	1	1	BATF	MboI	3T3
3T3_Irf4.GSE192387.Mus_Musculus.BATF.b1	GSE192387	GSM5746146	SRR17296608	Mus_Musculus	1	1	BATF	MboI	3T3_Irf4
3T3_Irf4_Runx3_Tbet.GSE192387.Mus_Musculus.BATF.b1	GSE192387	GSM5746147	SRR17296609	Mus_Musculus	1	1	BATF	MboI	3T3_Irf4_Runx3_Tbet
3T3.GSE192387.Mus_Musculus.CTCF.b1	GSE192387	GSM5746148	SRR17296610	Mus_Musculus	1	1	CTCF	MboI	3T3
MEF_B6_0m.GSE193079.Mus_Musculus.H3K27ac.b1	GSE193079	GSM5772882	SRR17446922	Mus_Musculus	1	1	H3K27ac	MboI	MEF_B6_0m
MEF_B6_0m.GSE193079.Mus_Musculus.H3K27ac.b2	GSE193079	GSM5772883	SRR17446921	Mus_Musculus	2	1	H3K27ac	MboI	MEF_B6_0m
MEF_B6_0m.GSE193079.Mus_Musculus.H3K27ac.b3	GSE193079	GSM5772884	SRR17446920	Mus_Musculus	3	1	H3K27ac	MboI	MEF_B6_0m
MEF_B6_90m.GSE193079.Mus_Musculus.H3K27ac.b1	GSE193079	GSM5772885	SRR17446919	Mus_Musculus	1	1	H3K27ac	MboI	MEF_B6_90m
MEF_B6_90m.GSE193079.Mus_Musculus.H3K27ac.b2	GSE193079	GSM5772886	SRR17446918	Mus_Musculus	2	1	H3K27ac	MboI	MEF_B6_90m
MEF_B6_90m.GSE193079.Mus_Musculus.H3K27ac.b3	GSE193079	GSM5772887	SRR17446917	Mus_Musculus	3	1	H3K27ac	MboI	MEF_B6_90m
mES.GSE80820.Mus_Musculus.SMC1A.b1	GSE80820	GSM2138328	SRR3467179	Mus_Musculus	1	1	SMC1A	MboI	mES
mES.GSE80820.Mus_Musculus.SMC1A.b1	GSE80820	GSM2138329	SRR3467180	Mus_Musculus	1	2	SMC1A	MboI	mES
mES.GSE80820.Mus_Musculus.SMC1A.b2	GSE80820	GSM2138330	SRR3467181	Mus_Musculus	2	1	SMC1A	MboI	mES
mES.GSE80820.Mus_Musculus.SMC1A.b2	GSE80820	GSM2138331	SRR3467182	Mus_Musculus	2	2	SMC1A	MboI	mES
mES_10m.GSE80820.Mus_Musculus.SMC1A.b1	GSE80820	GSM2138332	SRR3467183	Mus_Musculus	1	1	SMC1A	MboI	mES_10m
mES_10m.GSE80820.Mus_Musculus.SMC1A.b1	GSE80820	GSM2138333	SRR3467184	Mus_Musculus	1	2	SMC1A	MboI	mES_10m
mES_5m.GSE80820.Mus_Musculus.SMC1A.b1	GSE80820	GSM2138334	SRR3467185	Mus_Musculus	1	1	SMC1A	MboI	mES_5m
mES_5m.GSE80820.Mus_Musculus.SMC1A.b1	GSE80820	GSM2138335	SRR3467186	Mus_Musculus	1	2	SMC1A	MboI	mES_5m
mES_1m.GSE80820.Mus_Musculus.SMC1A.b1	GSE80820	GSM2138336	SRR3467187	Mus_Musculus	1	1	SMC1A	MboI	mES_1m
mES_1m.GSE80820.Mus_Musculus.SMC1A.b1	GSE80820	GSM2138337	SRR3467188	Mus_Musculus	1	2	SMC1A	MboI	mES_1m
mES.GSE80820.Mus_Musculus.Oct4.b1	GSE80820	GSM2238504	SRR3928687	Mus_Musculus	1	1	Oct4	MboI	mES
mES.GSE80820.Mus_Musculus.Oct4.b1	GSE80820	GSM2238508	SRR3928688	Mus_Musculus	1	2	Oct4	MboI	mES
mES.GSE80820.Mus_Musculus.Oct4.b2	GSE80820	GSM2238510	SRR3928689	Mus_Musculus	2	1	Oct4	MboI	mES
mES.GSE80820.Mus_Musculus.Oct4.b2	GSE80820	GSM2238512	SRR3928690	Mus_Musculus	2	2	Oct4	MboI	mES
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b1	GSE99519	GSM2645434	SRR5634325	Mus_Musculus	1	1	H3K27ac	MboI	mESC_WT
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b1	GSE99519	GSM2645434	SRR5634326	Mus_Musculus	1	2	H3K27ac	MboI	mESC_WT
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b1	GSE99519	GSM2645434	SRR5634327	Mus_Musculus	1	3	H3K27ac	MboI	mESC_WT
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b2	GSE99519	GSM2645435	SRR5634328	Mus_Musculus	2	1	H3K27ac	MboI	mESC_WT
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b2	GSE99519	GSM2645435	SRR5634329	Mus_Musculus	2	2	H3K27ac	MboI	mESC_WT
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b2	GSE99519	GSM2645435	SRR5634330	Mus_Musculus	2	3	H3K27ac	MboI	mESC_WT
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b3	GSE99519	GSM2645436	SRR5634331	Mus_Musculus	3	1	H3K27ac	MboI	mESC_WT
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b3	GSE99519	GSM2645436	SRR5634332	Mus_Musculus	3	2	H3K27ac	MboI	mESC_WT
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.b3	GSE99519	GSM2645436	SRR5634333	Mus_Musculus	3	3	H3K27ac	MboI	mESC_WT
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b1	GSE99519	GSM2645437	SRR5634334	Mus_Musculus	1	1	H3K27ac	MboI	mESC_Degraded
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b1	GSE99519	GSM2645437	SRR5634335	Mus_Musculus	1	2	H3K27ac	MboI	mESC_Degraded
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b1	GSE99519	GSM2645437	SRR5634336	Mus_Musculus	1	3	H3K27ac	MboI	mESC_Degraded
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b2	GSE99519	GSM2645438	SRR5634337	Mus_Musculus	2	1	H3K27ac	MboI	mESC_Degraded
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b2	GSE99519	GSM2645438	SRR5634338	Mus_Musculus	2	2	H3K27ac	MboI	mESC_Degraded
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b2	GSE99519	GSM2645438	SRR5634339	Mus_Musculus	2	3	H3K27ac	MboI	mESC_Degraded
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b3	GSE99519	GSM2645439	SRR5634340	Mus_Musculus	3	1	H3K27ac	MboI	mESC_Degraded
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b3	GSE99519	GSM2645439	SRR5634341	Mus_Musculus	3	2	H3K27ac	MboI	mESC_Degraded
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.b3	GSE99519	GSM2645439	SRR5634342	Mus_Musculus	3	3	H3K27ac	MboI	mESC_Degraded
mESC_UT.GSE99519.Mus_Musculus.H3K27ac.b1	GSE99519	GSM2774003	SRR6010264	Mus_Musculus	1	1	H3K27ac	MboI	mESC_UT
mESC_UT.GSE99519.Mus_Musculus.H3K27ac.b2	GSE99519	GSM2774004	SRR6010265	Mus_Musculus	2	1	H3K27ac	MboI	mESC_UT
mESC_UT.GSE99519.Mus_Musculus.H3K27ac.b3	GSE99519	GSM2774005	SRR6010266	Mus_Musculus	3	1	H3K27ac	MboI	mESC_UT
mESC_TR.GSE99519.Mus_Musculus.H3K27ac.b1	GSE99519	GSM2774006	SRR6010267	Mus_Musculus	1	1	H3K27ac	MboI	mESC_TR
mESC_TR.GSE99519.Mus_Musculus.H3K27ac.b2	GSE99519	GSM2774007	SRR6010268	Mus_Musculus	2	1	H3K27ac	MboI	mESC_TR
mESC_WO.GSE99519.Mus_Musculus.H3K27ac.b1	GSE99519	GSM2774008	SRR6010269	Mus_Musculus	1	1	H3K27ac	MboI	mESC_WO
mESC_WO.GSE99519.Mus_Musculus.H3K27ac.b2	GSE99519	GSM2774009	SRR6010270	Mus_Musculus	2	1	H3K27ac	MboI	mESC_WO
mESC_WO.GSE99519.Mus_Musculus.H3K27ac.b3	GSE99519	GSM2774010	SRR6010271	Mus_Musculus	3	1	H3K27ac	MboI	mESC_WO
mESC.GSE150906.Mus_Musculus.H3K27me3.b1	GSE150906	GSM4560484	SRR11816732	Mus_Musculus	1	1	H3K27me3	MboI	mESC
mESC.GSE150906.Mus_Musculus.H3K27ac.b1	GSE150906	GSM4560485	SRR11816733	Mus_Musculus	1	1	H3K27ac	MboI	mESC
3T3_Norm.GSE178348.Mus_Musculus.SMC1A.b1	GSE178348	GSM5388160	SRR14850834	Mus_Musculus	1	1	SMC1A	MboI	3T3_Norm
3T3_TCF1.GSE178348.Mus_Musculus.SMC1A.b1	GSE178348	GSM5388161	SRR14850835	Mus_Musculus	1	1	SMC1A	MboI	3T3_TCF1
mESC_RYBP_WT.GSE147919.Mus_Musculus.CTCF.b1	GSE147919	GSM4448890	SRR11465548	Mus_Musculus	1	1	CTCF	MboI	mESC_RYBP_WT
mESC_RYBP_WT.GSE147919.Mus_Musculus.CTCF.b2	GSE147919	GSM4448891	SRR11465549	Mus_Musculus	2	1	CTCF	MboI	mESC_RYBP_WT
mESC_RYBP_KO.GSE147919.Mus_Musculus.CTCF.b1	GSE147919	GSM4448892	SRR11465550	Mus_Musculus	1	1	CTCF	MboI	mESC_RYBP_KO
mESC_RYBP_KO.GSE147919.Mus_Musculus.CTCF.b2	GSE147919	GSM4448893	SRR11465551	Mus_Musculus	2	1	CTCF	MboI	mESC_RYBP_KO
