Treg_WT.GSE112176.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Treg_WTGFP.GSE189442.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
dTAD_D1.GSE126362.Mus_Musculus.Lbd1.biorep_merged	Mus_Musculus
mES.GSE115524.Mus_Musculus.Oct4.biorep_merged	Mus_Musculus
mES.GSE80820.Mus_Musculus.Oct4.biorep_merged	Mus_Musculus
mES.GSE80820.Mus_Musculus.SMC1A.biorep_merged	Mus_Musculus
mESC_Degraded.GSE99519.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mESC_RYBP_KO.GSE147919.Mus_Musculus.CTCF.biorep_merged	Mus_Musculus
mESC_RYBP_WT.GSE147919.Mus_Musculus.CTCF.biorep_merged	Mus_Musculus
mESC_TR.GSE99519.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mESC_UT.GSE99519.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mESC_WO.GSE99519.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mESC_WT.GSE147919.Mus_Musculus.RYBP.biorep_merged	Mus_Musculus
mESC_WT.GSE99519.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mES_100k.GSE101498.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mES_25m.GSE101498.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mES_500k.GSE101498.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mES_50k.GSE101498.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mES_HC3C.GSE115524.Mus_Musculus.Oct4.biorep_merged	Mus_Musculus
mES_IAA_6h.GSE145793.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mES_Untreated.GSE145793.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mOPC_Ctrl.GSE166177.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
mOPC_IFN.GSE166177.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
shCtrl_D6.GSE126362.Mus_Musculus.Pax3.biorep_merged	Mus_Musculus
Atria-Control.GSE222370.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Atria-TBX5AKO.GSE222370.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Atrial.GSE215020.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
B-Lymphocyte-EBV-Day0.GSE128952.Homo_Sapiens.RNA-Pol-II.biorep_merged	Homo_Sapiens
B-Lymphocyte-EBV-Day28.GSE128952.Homo_Sapiens.RNA-Pol-II.biorep_merged	Homo_Sapiens
B80T5.GSE219164.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
BETA.GSE210525.Homo_Sapiens.STAG1.biorep_merged	Homo_Sapiens
BETA.GSE210525.Homo_Sapiens.STAG2.biorep_merged	Homo_Sapiens
BMDC-CTCF_cKO-LPS.GSE185883.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
BMDC-CTCF_cKO.GSE185883.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
BMDC-JSH-JSH-LPS.GSE215044.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
BMDC-JSH.GSE215044.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
BMDC-LPS.GSE215044.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
BMDC-WT-LPS.GSE185883.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
BMDC-WT-LPS_p65.GSE185883.Mus_Musculus.p65.biorep_merged	Mus_Musculus
BMDC-WT.GSE185883.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
BMDC.GSE215044.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Beta-TC6.GSE214674.Mus_Musculus.PDX1.biorep_merged	Mus_Musculus
C17.GSE123645.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
C666-1.GSE123645.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
CD4_Naive_1815-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
CD4_Naive_1829-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
CD4_Naive_1831-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Cardiomyocyte-E12.5.GSE222160.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Cardiomyocyte-E18.5.GSE178673.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Cardiomyocyte-P3.GSE178673.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Cardiomyocyte-P42.GSE222160.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
D12.GSE183993.Homo_Sapiens.Gata1.biorep_merged	Homo_Sapiens
D12.GSE183993.Homo_Sapiens.KLF1.biorep_merged	Homo_Sapiens
EPISC.GSE213644.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
ESC-Day0.GSE160943.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
ESC-Day6.GSE160943.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Erythroid-progenitor-Day12.GSE214807.Homo_Sapiens.Gata1.biorep_merged	Homo_Sapiens
Erythroid-progenitor-Day5.GSE214807.Homo_Sapiens.Gata1.biorep_merged	Homo_Sapiens
Extra-ESC.GSE213644.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
FUUR1.GSE162068.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
G401-Day0-SMARCB1-minus_minus.GSE175529.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
G401-Day3-ARID1A-SMARCB1-plus_plus.GSE175529.Homo_Sapiens.ARID1A.biorep_merged	Homo_Sapiens
G401-Day3-SMARCB1-plus_plus.GSE175529.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
H9-BETA.GSE210525.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
H9-BETA.GSE210525.Homo_Sapiens.H3K4me1.biorep_merged	Homo_Sapiens
H9-BETA.GSE210525.Homo_Sapiens.H3K9me3.biorep_merged	Homo_Sapiens
H9-BETA.GSE210525.Homo_Sapiens.RNA-Pol-II.biorep_merged	Homo_Sapiens
H9-DE.GSE210525.Homo_Sapiens.H3K9me3.biorep_merged	Homo_Sapiens
H9-PGT.GSE210525.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
H9-PGT.GSE210525.Homo_Sapiens.H3K4me1.biorep_merged	Homo_Sapiens
H9-PGT.GSE210525.Homo_Sapiens.H3K9me3.biorep_merged	Homo_Sapiens
H9-PGT.GSE210525.Homo_Sapiens.RNA-Pol-II.biorep_merged	Homo_Sapiens
H9-PH.GSE210525.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
H9-PH.GSE210525.Homo_Sapiens.H3K4me1.biorep_merged	Homo_Sapiens
H9-PH.GSE210525.Homo_Sapiens.H3K9me3.biorep_merged	Homo_Sapiens
H9-PH.GSE210525.Homo_Sapiens.RNA-Pol-II.biorep_merged	Homo_Sapiens
H9-PP.GSE210525.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
H9-PP.GSE210525.Homo_Sapiens.H3K4me1.biorep_merged	Homo_Sapiens
H9-PP.GSE210525.Homo_Sapiens.H3K9me3.biorep_merged	Homo_Sapiens
H9-PP.GSE210525.Homo_Sapiens.RNA-Pol-II.biorep_merged	Homo_Sapiens
H9-TFAP2A_KO.GSE225922.Homo_Sapiens.SMC1A.biorep_merged	Homo_Sapiens
H9.GSE210525.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
H9.GSE210525.Homo_Sapiens.H3K4me1.biorep_merged	Homo_Sapiens
H9.GSE210525.Homo_Sapiens.H3K9me3.biorep_merged	Homo_Sapiens
H9.GSE210525.Homo_Sapiens.RNA-Pol-II.biorep_merged	Homo_Sapiens
H9.GSE210525.Homo_Sapiens.STAG1.biorep_merged	Homo_Sapiens
H9.GSE210525.Homo_Sapiens.STAG2.biorep_merged	Homo_Sapiens
HCT116-FOXD2.GSE196920.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
HCT116-FOXD2.GSE196920.Homo_Sapiens.H3K4me1.biorep_merged	Homo_Sapiens
HCT116-FOXD2.GSE196920.Homo_Sapiens.H3K4me3.biorep_merged	Homo_Sapiens
HCT116-NUP93-mAC-IAA.GSE165463.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
HCT116-NUP93-mAC.GSE165463.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
HCT116.GSE196920.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
HCT116.GSE196920.Homo_Sapiens.H3K4me1.biorep_merged	Homo_Sapiens
HCT116.GSE196920.Homo_Sapiens.H3K4me3.biorep_merged	Homo_Sapiens
HepG2-PDS.GSE222206.Homo_Sapiens.RNA-Pol-II.biorep_merged	Homo_Sapiens
HepG2.GSE222206.Homo_Sapiens.RNA-Pol-II.biorep_merged	Homo_Sapiens
IMR90-Control.GSE232942.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
IMR90-OIS.GSE232942.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Ishikawa-DMSO.GSE227242.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Ishikawa-E2.GSE227242.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Jurkat-1D7.GSE230313.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
K562-dTAG-BRD4-DMSO.GSE214591.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
K562-dTAG-BRD4-dTAG7.GSE214591.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
K5plusK19plus.GSE219164.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
L3.6pl.GSE213385.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LCL-CEU.PRJNA898623.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LCL-EBNA3A-HT-Off.GSE128952.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LCL-EBNA3A-HT-On.GSE128952.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LCL-ESN.PRJNA898623.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LCL-FIN.PRJNA898623.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LCL-GWD.PRJNA898623.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LCL-IBS.PRJNA898623.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LCL-LWK.PRJNA898623.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LCL-TSI.PRJNA898623.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LCL-YRI.PRJNA898623.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LHSAR.GSE235245.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LNCaP.GSE227242.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
LNCaP.GSE235245.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Monocyte_1800-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Monocyte_1814-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Monocyte_1816-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
NK92-SAHA.GSE227663.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
NK92.GSE227663.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
NPC-KLF4-KO.GSE213418.Mus_Musculus.RNA-Pol-II.biorep_merged	Mus_Musculus
NPC-MSL2KO.GSE183764.Mus_Musculus.H3K4me3.biorep_merged	Mus_Musculus
NPC-WT.GSE213418.Mus_Musculus.RNA-Pol-II.biorep_merged	Mus_Musculus
NPC.GSE183764.Mus_Musculus.H3K4me3.biorep_merged	Mus_Musculus
OSN-gg8tTAtetOP2.GSE230332.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Ortho-E.GSE183993.Homo_Sapiens.H3K9me3.biorep_merged	Homo_Sapiens
PGT.GSE210525.Homo_Sapiens.STAG1.biorep_merged	Homo_Sapiens
